Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Siret Budget;Libellé Budget;Type de budget;Nomenclature;Agrégat;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;code_type_budget;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;8;Non;Non;Non;2;Non;97118;Petit-Bourg;Commune;219711181;97118;21971118100012;PETIT BOURG;Budget principal;M57;Fonds de roulement;-341492.12;-0.34149212;24560;-13.904402280130293;1;1;;;;;;;;;;;2024;24560
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97119;Petit-Canal;Commune;219711199;97119;21971119900014;PETIT CANAL;Budget principal;M57;Fonds de roulement;3224076.68;3.22407668;8325;387.27647807807807;1;1;;;;;;;;;;;2024;8325
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;7;Non;Non;Non;0;Non;97120;Pointe-à-Pitre;Commune;219711207;97120;21971120700015;POINTE A PITRE;Budget principal;M57;Fonds de roulement;8263656.09;8.26365609;14576;566.9357910263446;1;1;;;;;;;;;;;2024;14576
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;7;Non;Non;Non;0;Non;97120;Pointe-à-Pitre;Commune;219711207;97120;21971120700320;MAISON DE QUARTIER DE BERGEVIN;Budget annexe;M57;Fonds de roulement;954324.85;0.95432485;14576;65.47234152030735;1;3;;;;;;;;;;;2024;14576
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Oui;Non;0;Non;97121;Pointe-Noire;Commune;219711215;97121;21971121500018;POINTE NOIRE;Budget principal;M57;Fonds de roulement;307101.23;0.30710123;6012;51.081375582168995;1;1;;;;;;;;;;;2024;6012
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97122;Port-Louis;Commune;219711223;97122;21971122300012;PORT LOUIS;Budget principal;M57;Fonds de roulement;2108439.46;2.10843946;5655;372.8451741821397;1;1;;;;;;;;;;;2024;5655
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;7;Non;Oui;Non;2;Non;97124;Saint-Claude;Commune;219711249;97124;21971124900017;SAINT CLAUDE;Budget principal;M57;Fonds de roulement;9431027.09;9.43102709;10900;865.231843119266;1;1;;;;;;;;;;;2024;10900
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;7;Non;Non;Oui;2;Non;97125;Saint-François;Commune;219711256;97125;21971125600012;SAINT FRANCOIS;Budget principal;M57;Fonds de roulement;7294161.53;7.29416153;13150;554.6890897338403;1;1;;;;;;;;;;;2024;13150
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97126;Saint-Louis;Commune;219711264;97126;21971126400016;SAINT LOUIS;Budget principal;M57A;Fonds de roulement;2071127.41;2.07112741;2561;808.7182389691526;1;1;;;;;;;;;;;2024;2561
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Non;1;Non;97128;Sainte-Anne;Commune;219711280;97128;21971128000012;SAINTE ANNE;Budget principal;M57;Fonds de roulement;18185721.67;18.185721670000003;24518;741.7294098213558;1;1;;;;;;;;;;;2024;24518
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97129;Sainte-Rose;Commune;219711298;97129;21971129800014;SAINTE ROSE;Budget principal;M57;Fonds de roulement;14473909.36;14.473909359999999;17878;809.5933191632173;1;1;;;;;;;;;;;2024;17878
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97129;Sainte-Rose;Commune;219711298;97129;21971129800188;LOT COMMUNAUX SAINTE ROSE;Budget annexe;M57;Fonds de roulement;5868814.94;5.86881494;17878;328.2702170265131;1;3;;;;;;;;;;;2024;17878
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;3;Oui;Non;Non;0;Non;97130;Terre-de-Bas;Commune;219711306;97130;21971130600015;TERRE DE BAS;Budget principal;M57A;Fonds de roulement;4397819.73;4.39781973;937;4693.5109178228395;1;1;;;;;;;;;;;2024;937
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;3;Oui;Non;Non;1;Non;97131;Terre-de-Haut;Commune;219711314;97131;21971131400019;TERRE DE HAUT;Budget principal;M57A;Fonds de roulement;2894847.54;2.89484754;1544;1874.901256476684;1;1;;;;;;;;;;;2024;1544
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97132;Trois-Rivières;Commune;219711322;97132;21971132200012;TROIS RIVIERES;Budget principal;M57;Fonds de roulement;3182604.28;3.1826042799999996;7763;409.97092361200566;1;1;;;;;;;;;;;2024;7763
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;3;Non;Oui;Non;1;Non;97133;Vieux-Fort;Commune;219711330;97133;21971133000015;VIEUX FORT;Budget principal;M57;Fonds de roulement;1161695.51;1.16169551;1816;639.7001707048458;1;1;;;;;;;;;;;2024;1816
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97134;Vieux-Habitants;Commune;219711348;97134;21971134800017;VIEUX HABITANTS;Budget principal;M57;Fonds de roulement;1246563.43;1.24656343;7191;173.35049784452787;1;1;;;;;;;;;;;2024;7191
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97134;Vieux-Habitants;Commune;219711348;97134;21971134800082;LOT ANSE LA BARQUE VIEUX HABITANTS;Budget annexe;M57;Fonds de roulement;0.410000000003492;4.10000000003492e-07;7191;5.701571408753887e-05;1;3;;;;;;;;;;;2024;7191
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;9;Non;Oui;Non;1;Non;97101;Les Abymes;Commune;219711017;97101;21971101700018;ABYMES;Budget principal;M57;Fiscalité reversée;5775882.68;5.77588268;52586;109.83688966645114;1;1;;;;;;;;;;;2024;52586
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;5;Non;Non;Non;1;Non;97102;Anse-Bertrand;Commune;219711025;97102;21971102500011;ANSE BERTRAND;Budget principal;M57;Fiscalité reversée;-297692.79;-0.29769279;4107;-72.48424397370343;1;1;;;;;;;;;;;2024;4107
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;8;Non;Non;Non;2;Non;97103;Baie-Mahault;Commune;219711033;97103;21971103300015;BAIE MAHAULT;Budget principal;M57;Fiscalité reversée;20114800.0;20.1148;31370;641.2113484220592;1;1;;;;;;;;;;;2024;31370
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97104;Baillif;Commune;219711041;97104;21971104100018;BAILLIF;Budget principal;M57;Fiscalité reversée;102165.0;0.102165;5127;19.926857811585723;1;1;;;;;;;;;;;2024;5127
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Non;Non;0;Non;97105;Basse-Terre;Commune;219711058;97105;21971105800012;BASSE TERRE;Budget principal;M57;Fiscalité reversée;2103870.0;2.10387;9973;210.9565827734884;1;1;;;;;;;;;;;2024;9973
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600015;BOUILLANTE;Budget principal;M57;Fiscalité reversée;647811.0;0.647811;6729;96.27151136870263;1;1;;;;;;;;;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;7;Non;Oui;Non;0;Non;97107;Capesterre-Belle-Eau;Commune;219711074;97107;21971107400019;CAPESTERRE BELLE EAU;Budget principal;M57;Fiscalité reversée;2174178.0;2.174178;17888;121.54394007155635;1;1;;;;;;;;;;;2024;17888
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97108;Capesterre-de-Marie-Galante;Commune;219711082;97108;21971108200012;CAPESTERRE MARIE GALANTE;Budget principal;M57;Fiscalité reversée;-332752.73;-0.33275273;3226;-103.14715747055176;1;1;;;;;;;;;;;2024;3226
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97109;Gourbeyre;Commune;219711090;97109;21971109000015;GOURBEYRE;Budget principal;M57;Fiscalité reversée;107975.0;0.107975;7617;14.175528423263753;1;1;;;;;;;;;;;2024;7617
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;5;Oui;Oui;Non;1;Non;97111;Deshaies;Commune;219711116;97111;21971111600018;DESHAIES;Budget principal;M57;Fiscalité reversée;264897.08;0.26489708;3976;66.62401408450705;1;1;;;;;;;;;;;2024;3976
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;5;Non;Non;Non;1;Non;97112;Grand-Bourg;Commune;219711124;97112;21971112400012;GRAND BOURG;Budget principal;M57;Fiscalité reversée;369779.52;0.36977952000000003;4813;76.82932059006856;1;1;;;;;;;;;;;2024;4813
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200015;GOSIER LE;Budget principal;M57;Fiscalité reversée;2420095.36;2.42009536;27437;88.20553850639646;1;1;;;;;;;;;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Non;Non;1;Non;97114;Goyave;Commune;219711140;97114;21971114000018;GOYAVE;Budget principal;M57;Fiscalité reversée;12498.31;0.01249831;7780;1.6064665809768637;1;1;;;;;;;;;;;2024;7780
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97115;Lamentin;Commune;219711157;97115;21971115700012;LAMENTIN;Budget principal;M57;Fiscalité reversée;1444862.0;1.444862;18804;76.83801318868326;1;1;;;;;;;;;;;2024;18804
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;7;Non;Oui;Non;1;Non;97116;Morne-à-l'Eau;Commune;219711165;97116;21971116500015;MORNE A L EAU;Budget principal;M57;Fiscalité reversée;538156.0;0.538156;16089;33.44869165268196;1;1;;;;;;;;;;;2024;16089
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;8;Non;Oui;Non;1;Non;97117;Le Moule;Commune;219711173;97117;21971117300019;LE MOULE;Budget principal;M57;Fiscalité reversée;2408667.16;2.4086671600000003;22949;104.95739073597979;1;1;;;;;;;;;;;2024;22949
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;8;Non;Non;Non;2;Non;97118;Petit-Bourg;Commune;219711181;97118;21971118100012;PETIT BOURG;Budget principal;M57;Fiscalité reversée;1975905.2;1.9759052;24560;80.4521661237785;1;1;;;;;;;;;;;2024;24560
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97119;Petit-Canal;Commune;219711199;97119;21971119900014;PETIT CANAL;Budget principal;M57;Fiscalité reversée;64221.0;0.064221;8325;7.714234234234234;1;1;;;;;;;;;;;2024;8325
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;7;Non;Non;Non;0;Non;97120;Pointe-à-Pitre;Commune;219711207;97120;21971120700015;POINTE A PITRE;Budget principal;M57;Fiscalité reversée;4219333.0;4.219333;14576;289.4712541163557;1;1;;;;;;;;;;;2024;14576
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Oui;Non;0;Non;97121;Pointe-Noire;Commune;219711215;97121;21971121500018;POINTE NOIRE;Budget principal;M57;Fiscalité reversée;263241.0;0.263241;6012;43.785928143712574;1;1;;;;;;;;;;;2024;6012
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97122;Port-Louis;Commune;219711223;97122;21971122300012;PORT LOUIS;Budget principal;M57;Fiscalité reversée;-250670.84;-0.25067084;5655;-44.327292661361625;1;1;;;;;;;;;;;2024;5655
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;7;Non;Non;Oui;2;Non;97125;Saint-François;Commune;219711256;97125;21971125600012;SAINT FRANCOIS;Budget principal;M57;Fiscalité reversée;665429.44;0.6654294399999999;13150;50.60299923954372;1;1;;;;;;;;;;;2024;13150
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97126;Saint-Louis;Commune;219711264;97126;21971126400016;SAINT LOUIS;Budget principal;M57A;Fiscalité reversée;-326417.0;-0.326417;2561;-127.45685279187818;1;1;;;;;;;;;;;2024;2561
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Non;1;Non;97128;Sainte-Anne;Commune;219711280;97128;21971128000012;SAINTE ANNE;Budget principal;M57;Fiscalité reversée;89041.76;0.08904176;24518;3.6316893710743123;1;1;;;;;;;;;;;2024;24518
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97129;Sainte-Rose;Commune;219711298;97129;21971129800014;SAINTE ROSE;Budget principal;M57;Fiscalité reversée;374025.08;0.37402508;17878;20.920968788455085;1;1;;;;;;;;;;;2024;17878
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97132;Trois-Rivières;Commune;219711322;97132;21971132200012;TROIS RIVIERES;Budget principal;M57;Fiscalité reversée;261864.0;0.261864;7763;33.73231997938941;1;1;;;;;;;;;;;2024;7763
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97134;Vieux-Habitants;Commune;219711348;97134;21971134800017;VIEUX HABITANTS;Budget principal;M57;Fiscalité reversée;343007.0;0.343007;7191;47.69948546794604;1;1;;;;;;;;;;;2024;7191
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;9;Non;Oui;Non;1;Non;97101;Les Abymes;Commune;219711017;97101;21971101700018;ABYMES;Budget principal;M57;Dépenses d'équipement;6263257.98;6.263257980000001;52586;119.10504659034724;1;1;;;;;;;;2;;;2024;52586
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;5;Non;Non;Non;1;Non;97102;Anse-Bertrand;Commune;219711025;97102;21971102500011;ANSE BERTRAND;Budget principal;M57;Dépenses d'équipement;1113416.59;1.1134165900000002;4107;271.10216459702946;1;1;;;;;;;;2;;;2024;4107
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;8;Non;Non;Non;2;Non;97103;Baie-Mahault;Commune;219711033;97103;21971103300015;BAIE MAHAULT;Budget principal;M57;Dépenses d'équipement;7977549.63;7.9775496299999995;31370;254.30505674211028;1;1;;;;;;;;2;;;2024;31370
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;8;Non;Non;Non;2;Non;97103;Baie-Mahault;Commune;219711033;97103;21971103300122;LOT BLACHON PIKA BAIE MAHAULT;Budget annexe;M57;Dépenses d'équipement;0.0;0.0;31370;0.0;1;3;;;;;;;;2;;;2024;31370
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97104;Baillif;Commune;219711041;97104;21971104100018;BAILLIF;Budget principal;M57;Dépenses d'équipement;2707316.99;2.7073169900000003;5127;528.0509050126781;1;1;;;;;;;;2;;;2024;5127
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Non;Non;0;Non;97105;Basse-Terre;Commune;219711058;97105;21971105800012;BASSE TERRE;Budget principal;M57;Dépenses d'équipement;2899736.58;2.89973658;9973;290.7587065075704;1;1;;;;;;;;2;;;2024;9973
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600015;BOUILLANTE;Budget principal;M57;Dépenses d'équipement;1276409.46;1.27640946;6729;189.68783771734283;1;1;;;;;;;;2;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600114;PARASISMIQUE ECOLE DE PIGEON;Budget annexe;M57;Dépenses d'équipement;65151.6;0.0651516;6729;9.682211324119482;1;3;;;;;;;;2;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97106;Bouillante;Commune;219711066;97106;21971106600122;HALTE LEGERE DE PLAISANCE;Budget annexe;M57;Dépenses d'équipement;125153.3;0.1251533;6729;18.599093475999407;1;3;;;;;;;;2;;;2024;6729
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;7;Non;Oui;Non;0;Non;97107;Capesterre-Belle-Eau;Commune;219711074;97107;21971107400019;CAPESTERRE BELLE EAU;Budget principal;M57;Dépenses d'équipement;2643431.03;2.64343103;17888;147.77677940518782;1;1;;;;;;;;2;;;2024;17888
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97108;Capesterre-de-Marie-Galante;Commune;219711082;97108;21971108200012;CAPESTERRE MARIE GALANTE;Budget principal;M57;Dépenses d'équipement;898707.02;0.89870702;3226;278.5824612523249;1;1;;;;;;;;2;;;2024;3226
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;4;Oui;Non;Non;0;Non;97108;Capesterre-de-Marie-Galante;Commune;219711082;97108;21971108200079;LOT LES HAUTS DE BOREE CAPESTERRE;Budget annexe;M57;Dépenses d'équipement;0.0;0.0;3226;0.0;1;3;;;;;;;;2;;;2024;3226
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97109;Gourbeyre;Commune;219711090;97109;21971109000015;GOURBEYRE;Budget principal;M57;Dépenses d'équipement;1506638.15;1.50663815;7617;197.799415780491;1;1;;;;;;;;2;;;2024;7617
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;6;Non;Oui;Non;1;Non;97109;Gourbeyre;Commune;219711090;97109;21971109000072;LOT DE GOURBEYRE;Budget annexe;M57;Dépenses d'équipement;0.0;0.0;7617;0.0;1;3;;;;;;;;2;;;2024;7617
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;3;Oui;Non;Non;0;Non;97110;La Désirade;Commune;219711108;97110;21971110800015;DESIRADE LA;Budget principal;M57A;Dépenses d'équipement;673493.97;0.67349397;1420;474.29152816901404;1;1;;;;;;;;2;;;2024;1420
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;5;Oui;Oui;Non;1;Non;97111;Deshaies;Commune;219711116;97111;21971111600018;DESHAIES;Budget principal;M57;Dépenses d'équipement;2883427.32;2.88342732;3976;725.208078470825;1;1;;;;;;;;2;;;2024;3976
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710047;Communauté de communes de Marie-Galante;5;Non;Non;Non;1;Non;97112;Grand-Bourg;Commune;219711124;97112;21971112400012;GRAND BOURG;Budget principal;M57;Dépenses d'équipement;758356.21;0.75835621;4813;157.5641408684812;1;1;;;;;;;;2;;;2024;4813
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200015;GOSIER LE;Budget principal;M57;Dépenses d'équipement;12025556.06;12.025556060000001;27437;438.2970463243066;1;1;;;;;;;;2;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200130;OFFICE DE TOURISME GOSIER;Budget annexe;M57;Dépenses d'équipement;0.0;0.0;27437;0.0;1;3;;;;;;;;2;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;8;Non;Oui;Oui;2;Non;97113;Le Gosier;Commune;219711132;97113;21971113200197;SPA PDSC GOSIER;Budget annexe;M57;Dépenses d'équipement;2041.38;0.00204138;27437;0.07440244924736669;1;3;;;;;;;;2;;;2024;27437
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Non;Non;1;Non;97114;Goyave;Commune;219711140;97114;21971114000018;GOYAVE;Budget principal;M57;Dépenses d'équipement;1046614.15;1.0466141500000001;7780;134.52624035989717;1;1;;;;;;;;2;;;2024;7780
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;7;Non;Non;Non;1;Non;97115;Lamentin;Commune;219711157;97115;21971115700012;LAMENTIN;Budget principal;M57;Dépenses d'équipement;4922095.54;4.92209554;18804;261.75789938311;1;1;;;;;;;;2;;;2024;18804
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;7;Non;Oui;Non;1;Non;97116;Morne-à-l'Eau;Commune;219711165;97116;21971116500015;MORNE A L EAU;Budget principal;M57;Dépenses d'équipement;2983787.87;2.98378787;16089;185.45514761638387;1;1;;;;;;;;2;;;2024;16089
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;7;Non;Oui;Non;1;Non;97116;Morne-à-l'Eau;Commune;219711165;97116;21971116500155;AMENAGEMENT COEUR DE GRIPPON;Budget annexe;M57;Dépenses d'équipement;0.0;0.0;16089;0.0;1;3;;;;;;;;2;;;2024;16089
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;8;Non;Oui;Non;1;Non;97117;Le Moule;Commune;219711173;97117;21971117300019;LE MOULE;Budget principal;M57;Dépenses d'équipement;8256345.9;8.256345900000001;22949;359.76931020959523;1;1;;;;;;;;2;;;2024;22949
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;8;Non;Oui;Non;1;Non;97117;Le Moule;Commune;219711173;97117;21971117300183;REGIE SPORTS ET LOISIRS;Budget annexe;M57;Dépenses d'équipement;0.0;0.0;22949;0.0;1;3;;;;;;;;2;;;2024;22949
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;8;Non;Non;Non;2;Non;97118;Petit-Bourg;Commune;219711181;97118;21971118100012;PETIT BOURG;Budget principal;M57;Dépenses d'équipement;6212637.39;6.212637389999999;24560;252.95754845276872;1;1;;;;;;;;2;;;2024;24560
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97119;Petit-Canal;Commune;219711199;97119;21971119900014;PETIT CANAL;Budget principal;M57;Dépenses d'équipement;5266131.04;5.26613104;8325;632.5682930930931;1;1;;;;;;;;2;;;2024;8325
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;7;Non;Non;Non;0;Non;97120;Pointe-à-Pitre;Commune;219711207;97120;21971120700015;POINTE A PITRE;Budget principal;M57;Dépenses d'équipement;5681473.31;5.681473309999999;14576;389.7827462952799;1;1;;;;;;;;2;;;2024;14576
2024;Oui;01;Guadeloupe;971;Guadeloupe;200018653;Communauté d'agglomération Cap Excellence;7;Non;Non;Non;0;Non;97120;Pointe-à-Pitre;Commune;219711207;97120;21971120700320;MAISON DE QUARTIER DE BERGEVIN;Budget annexe;M57;Dépenses d'équipement;58039.47;0.05803947;14576;3.9818516739846324;1;3;;;;;;;;2;;;2024;14576
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710062;Communauté d'agglomération du Nord Basse-Terre;6;Non;Oui;Non;0;Non;97121;Pointe-Noire;Commune;219711215;97121;21971121500018;POINTE NOIRE;Budget principal;M57;Dépenses d'équipement;2350932.36;2.35093236;6012;391.0399800399201;1;1;;;;;;;;2;;;2024;6012
2024;Oui;01;Guadeloupe;971;Guadeloupe;200044691;Communauté d'agglomération du Nord Grande Terre;6;Non;Non;Non;0;Non;97122;Port-Louis;Commune;219711223;97122;21971122300012;PORT LOUIS;Budget principal;M57;Dépenses d'équipement;2414904.68;2.4149046800000002;5655;427.03884703801947;1;1;;;;;;;;2;;;2024;5655
2024;Oui;01;Guadeloupe;971;Guadeloupe;249710070;Communauté d'agglomération Grand Sud Caraïbe;7;Non;Oui;Non;2;Non;97124;Saint-Claude;Commune;219711249;97124;21971124900017;SAINT CLAUDE;Budget principal;M57;Dépenses d'équipement;6980945.57;6.98094557;10900;640.4537220183487;1;1;;;;;;;;2;;;2024;10900
2024;Oui;01;Guadeloupe;971;Guadeloupe;200041507;Communauté d'agglomération La Riviera du Levant;7;Non;Non;Oui;2;Non;97125;Saint-François;Commune;219711256;97125;21971125600012;SAINT FRANCOIS;Budget principal;M57;Dépenses d'équipement;1267759.85;1.26775985;13150;96.40759315589354;1;1;;;;;;;;2;;;2024;13150
