Exercice,Nom 2024 Commune,Nom 2024 Département,Agrégat,Montant,Montant en millions,Population totale,Montant en € par habitant
2024,Sainte-Rose,Guadeloupe,Encours de dette,0.0,0.0,17878,0.0
2024,Terre-de-Bas,Guadeloupe,Encours de dette,0.0,0.0,937,0.0
2024,Terre-de-Haut,Guadeloupe,Encours de dette,1384611.93,1.38461193,1544,896.7693847150258
2024,Terre-de-Haut,Guadeloupe,Encours de dette,0.0,0.0,1544,0.0
2024,Trois-Rivières,Guadeloupe,Encours de dette,1794363.17,1.79436317,7763,231.14300785778693
2024,Trois-Rivières,Guadeloupe,Encours de dette,3221912.05,3.22191205,7763,415.03440036068525
2024,Trois-Rivières,Guadeloupe,Encours de dette,482324.29,0.48232429,7763,62.13117222723174
2024,Vieux-Fort,Guadeloupe,Encours de dette,1185866.27,1.18586627,1816,653.0100605726873
2024,Vieux-Habitants,Guadeloupe,Encours de dette,3219688.21,3.21968821,7191,447.7385912946739
2024,Vieux-Habitants,Guadeloupe,Encours de dette,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Dotation globale de fonctionnement,14039085.0,14.039085,52586,266.9738143232039
2024,Anse-Bertrand,Guadeloupe,Dotation globale de fonctionnement,1150945.3,1.1509453,4107,280.2399074750426
2024,Baie-Mahault,Guadeloupe,Dotation globale de fonctionnement,3296753.0,3.296753,31370,105.09254064392732
2024,Baillif,Guadeloupe,Dotation globale de fonctionnement,1166952.0,1.166952,5127,227.6091281451141
2024,Basse-Terre,Guadeloupe,Dotation globale de fonctionnement,3840424.0,3.840424,9973,385.0821217286674
2024,Bouillante,Guadeloupe,Dotation globale de fonctionnement,1400979.0,1.400979,6729,208.20017833259027
2024,Capesterre-Belle-Eau,Guadeloupe,Dotation globale de fonctionnement,4290960.0,4.29096,17888,239.87924865831843
2024,Capesterre-de-Marie-Galante,Guadeloupe,Dotation globale de fonctionnement,993835.0,0.993835,3226,308.0703657780533
2024,Gourbeyre,Guadeloupe,Dotation globale de fonctionnement,1800858.0,1.800858,7617,236.4261520283576
2024,La Désirade,Guadeloupe,Dotation globale de fonctionnement,463960.89,0.46396089,1420,326.73302112676055
2024,Deshaies,Guadeloupe,Dotation globale de fonctionnement,1115756.0,1.115756,3976,280.62273641851107
2024,Grand-Bourg,Guadeloupe,Dotation globale de fonctionnement,1286800.0,1.2868,4813,267.35923540411386
2024,Le Gosier,Guadeloupe,Dotation globale de fonctionnement,6581082.0,6.581082,27437,239.86157378722163
2024,Goyave,Guadeloupe,Dotation globale de fonctionnement,1773923.0,1.773923,7780,228.01066838046276
2024,Lamentin,Guadeloupe,Dotation globale de fonctionnement,4423934.0,4.423934,18804,235.26558179110827
2024,Morne-à-l'Eau,Guadeloupe,Dotation globale de fonctionnement,3887559.0,3.887559,16089,241.62837963826215
2024,Le Moule,Guadeloupe,Dotation globale de fonctionnement,6019906.0,6.019906,22949,262.31670225282147
2024,Petit-Bourg,Guadeloupe,Dotation globale de fonctionnement,6183371.0,6.183371,24560,251.76592019543972
2024,Petit-Canal,Guadeloupe,Dotation globale de fonctionnement,1788812.0,1.788812,8325,214.87231231231232
2024,Pointe-à-Pitre,Guadeloupe,Dotation globale de fonctionnement,8598906.0,8.598906,14576,589.9359220636663
2024,Pointe-Noire,Guadeloupe,Dotation globale de fonctionnement,1409642.0,1.409642,6012,234.47139055222888
2024,Port-Louis,Guadeloupe,Dotation globale de fonctionnement,1266982.0,1.266982,5655,224.04633068081344
2024,Saint-Claude,Guadeloupe,Dotation globale de fonctionnement,2488316.0,2.488316,10900,228.28587155963305
2024,Saint-François,Guadeloupe,Dotation globale de fonctionnement,4306083.0,4.306083,13150,327.458783269962
2024,Saint-Louis,Guadeloupe,Dotation globale de fonctionnement,953686.0,0.953686,2561,372.3881296368606
2024,Sainte-Anne,Guadeloupe,Dotation globale de fonctionnement,6316698.0,6.316698,24518,257.6351252141284
2024,Sainte-Rose,Guadeloupe,Dotation globale de fonctionnement,4427985.0,4.427985,17878,247.6778722452176
2024,Terre-de-Bas,Guadeloupe,Dotation globale de fonctionnement,207881.0,0.207881,937,221.8580576307364
2024,Terre-de-Haut,Guadeloupe,Dotation globale de fonctionnement,298291.0,0.298291,1544,193.19365284974091
2024,Trois-Rivières,Guadeloupe,Dotation globale de fonctionnement,1647191.0,1.647191,7763,212.18485121731288
2024,Vieux-Fort,Guadeloupe,Dotation globale de fonctionnement,285665.0,0.285665,1816,157.3045154185022
2024,Vieux-Habitants,Guadeloupe,Dotation globale de fonctionnement,1709500.0,1.7095,7191,237.727715199555
2024,Baillif,Guadeloupe,Dépenses de fonctionnement,501279.65,0.5012796500000001,5127,97.77250828944804
2024,Basse-Terre,Guadeloupe,Dépenses de fonctionnement,716787.14,0.71678714,9973,71.87277048029681
2024,La Désirade,Guadeloupe,Dépenses de fonctionnement,3860513.63,3.86051363,1420,2718.6715704225358
2024,La Désirade,Guadeloupe,Dépenses de fonctionnement,0.0,0.0,1420,0.0
2024,Deshaies,Guadeloupe,Dépenses de fonctionnement,10650.5,0.0106505,3976,2.6786971830985915
2024,Le Gosier,Guadeloupe,Dépenses de fonctionnement,0.0,0.0,27437,0.0
2024,Saint-François,Guadeloupe,Dépenses de fonctionnement,1283027.4,1.2830274,13150,97.56862357414448
2024,Saint-François,Guadeloupe,Dépenses de fonctionnement,436075.24,0.43607524,13150,33.16161520912547
2024,Saint-François,Guadeloupe,Dépenses de fonctionnement,49147.53,0.04914753,13150,3.737454752851711
2024,Saint-Louis,Guadeloupe,Dépenses de fonctionnement,3504300.51,3.50430051,2561,1368.332881686841
2024,Sainte-Rose,Guadeloupe,Dépenses de fonctionnement,0.0,0.0,17878,0.0
2024,Terre-de-Bas,Guadeloupe,Dépenses de fonctionnement,2464775.93,2.46477593,937,2630.4972572038423
2024,Terre-de-Haut,Guadeloupe,Dépenses de fonctionnement,3545272.96,3.54527296,1544,2296.161243523316
2024,Terre-de-Haut,Guadeloupe,Dépenses de fonctionnement,0.0,0.0,1544,0.0
2024,Trois-Rivières,Guadeloupe,Dépenses de fonctionnement,0.0,0.0,7763,0.0
2024,Les Abymes,Guadeloupe,Dépôts au Trésor,5287495.59,5.28749559,52586,100.54949207013271
2024,Anse-Bertrand,Guadeloupe,Dépôts au Trésor,3104762.17,3.10476217,4107,755.9683881178476
2024,Baie-Mahault,Guadeloupe,Dépôts au Trésor,2665698.28,2.66569828,31370,84.97603697800446
2024,Baie-Mahault,Guadeloupe,Dépôts au Trésor,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Dépôts au Trésor,3095218.96,3.09521896,5127,603.7095689487029
2024,Baillif,Guadeloupe,Dépôts au Trésor,827943.7,0.8279437,5127,161.48697093817046
2024,Basse-Terre,Guadeloupe,Dépôts au Trésor,2750711.85,2.75071185,9973,275.8158878973228
2024,Basse-Terre,Guadeloupe,Dépôts au Trésor,288383.98,0.28838398,9973,28.916472475684348
2024,Bouillante,Guadeloupe,Dépôts au Trésor,206945.19,0.20694519,6729,30.754226482389655
2024,Bouillante,Guadeloupe,Dépôts au Trésor,136797.06,0.13679706,6729,20.329478377173427
2024,Bouillante,Guadeloupe,Dépôts au Trésor,13563.94,0.01356394,6729,2.015743795511963
2024,Capesterre-Belle-Eau,Guadeloupe,Dépôts au Trésor,692224.19,0.6922241899999999,17888,38.69768504025044
2024,Capesterre-de-Marie-Galante,Guadeloupe,Dépôts au Trésor,266447.92,0.26644792,3226,82.59389956602604
2024,Capesterre-de-Marie-Galante,Guadeloupe,Dépôts au Trésor,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Dépôts au Trésor,2408184.43,2.4081844300000004,7617,316.15917421557043
2024,Gourbeyre,Guadeloupe,Dépôts au Trésor,0.0,0.0,7617,0.0
2024,La Désirade,Guadeloupe,Dépôts au Trésor,863372.01,0.86337201,1420,608.0084577464788
2024,La Désirade,Guadeloupe,Dépôts au Trésor,26853.9,0.0268539,1420,18.911197183098597
2024,Deshaies,Guadeloupe,Dépôts au Trésor,152378.96,0.1523789599999999,3976,38.32468812877264
2024,Deshaies,Guadeloupe,Dépôts au Trésor,0.0,0.0,3976,0.0
2024,Grand-Bourg,Guadeloupe,Dépôts au Trésor,2142898.48,2.14289848,4813,445.2313484313318
2024,Le Gosier,Guadeloupe,Dépôts au Trésor,2654612.5,2.6546125,27437,96.75301600029158
2024,Le Gosier,Guadeloupe,Dépôts au Trésor,0.0,0.0,27437,0.0
2024,Le Gosier,Guadeloupe,Dépôts au Trésor,1053177.69,1.0531776899999998,27437,38.38530779604184
2024,Goyave,Guadeloupe,Dépôts au Trésor,9121630.82,9.12163082,7780,1172.446120822622
2024,Lamentin,Guadeloupe,Dépôts au Trésor,1978008.38,1.97800838,18804,105.1908306743246
2024,Morne-à-l'Eau,Guadeloupe,Dépôts au Trésor,12602823.1,12.6028231,16089,783.3192305301759
2024,Morne-à-l'Eau,Guadeloupe,Dépôts au Trésor,0.0,0.0,16089,0.0
2024,Le Moule,Guadeloupe,Dépôts au Trésor,8492742.55,8.492742550000001,22949,370.07026667828666
2024,Le Moule,Guadeloupe,Dépôts au Trésor,160000.21,0.16000021,22949,6.97199050067541
2024,Petit-Bourg,Guadeloupe,Dépôts au Trésor,1580146.98,1.58014698,24560,64.33823208469056
2024,Petit-Canal,Guadeloupe,Dépôts au Trésor,1222589.41,1.22258941,8325,146.85758678678678
2024,Pointe-à-Pitre,Guadeloupe,Dépôts au Trésor,10162370.58,10.16237058,14576,697.1988597694841
2024,Pointe-à-Pitre,Guadeloupe,Dépôts au Trésor,438774.33,0.43877433,14576,30.10251989571899
2024,Pointe-Noire,Guadeloupe,Dépôts au Trésor,61350.05,0.06135005,6012,10.204599135063209
2024,Port-Louis,Guadeloupe,Dépôts au Trésor,4291346.89,4.29134689,5655,758.8588664898319
2024,Saint-Claude,Guadeloupe,Dépôts au Trésor,9128127.96,9.12812796,10900,837.4429321100919
2024,Saint-François,Guadeloupe,Dépôts au Trésor,5156386.0,5.156386,13150,392.120608365019
2024,Saint-François,Guadeloupe,Dépôts au Trésor,89993.95,0.08999395,13150,6.843646387832699
2024,Saint-François,Guadeloupe,Dépôts au Trésor,138094.24,0.1380942399999999,13150,10.501463117870722
2024,Saint-François,Guadeloupe,Dépôts au Trésor,983.83,0.00098383,13150,0.074815969581749
2024,Saint-Louis,Guadeloupe,Dépôts au Trésor,4021798.69,4.02179869,2561,1570.4016751269037
2024,Sainte-Anne,Guadeloupe,Dépôts au Trésor,17390593.08,17.39059308,24518,709.2990080756994
2024,Sainte-Rose,Guadeloupe,Dépôts au Trésor,11459888.67,11.45988867,17878,641.0050715963754
2024,Sainte-Rose,Guadeloupe,Dépôts au Trésor,0.0,0.0,17878,0.0
2024,Terre-de-Bas,Guadeloupe,Dépôts au Trésor,4482433.09,4.48243309,937,4783.81332977588
2024,Terre-de-Haut,Guadeloupe,Dépôts au Trésor,2689571.82,2.68957182,1544,1741.9506606217617
2024,Terre-de-Haut,Guadeloupe,Dépôts au Trésor,65398.91,0.06539891,1544,42.356806994818655
2024,Trois-Rivières,Guadeloupe,Dépôts au Trésor,1589128.9,1.5891289,7763,204.7055133324745
2024,Trois-Rivières,Guadeloupe,Dépôts au Trésor,3463.86,0.00346386,7763,0.4462012108720855
2024,Trois-Rivières,Guadeloupe,Dépôts au Trésor,84111.04,0.08411104,7763,10.834862810769032
2024,Vieux-Fort,Guadeloupe,Dépôts au Trésor,618480.46,0.61848046,1816,340.5729405286343
2024,Vieux-Habitants,Guadeloupe,Dépôts au Trésor,895396.02,0.8953960200000001,7191,124.51620358781813
2024,Vieux-Habitants,Guadeloupe,Dépôts au Trésor,0.0,0.0,7191,0.0
2024,Anse-Bertrand,Guadeloupe,DETR,34013.99,0.03401399,4107,8.281955198441684
2024,Capesterre-Belle-Eau,Guadeloupe,DETR,93820.0,0.09382,17888,5.244856887298748
2024,Deshaies,Guadeloupe,DETR,105000.0,0.105,3976,26.408450704225352
2024,Grand-Bourg,Guadeloupe,DETR,15409.57,0.01540957,4813,3.2016559318512363
2024,Morne-à-l'Eau,Guadeloupe,DETR,150000.0,0.15,16089,9.323140033563304
2024,Saint-Louis,Guadeloupe,DETR,204504.4,0.2045044,2561,79.85333853963296
2024,Sainte-Rose,Guadeloupe,DETR,665434.18,0.6654341800000001,17878,37.22084013871798
2024,Terre-de-Haut,Guadeloupe,DETR,181920.85,0.18192085,1544,117.82438471502591
2024,Les Abymes,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,55296482.33,55.29648233,52586,1051.5438012018408
2024,Anse-Bertrand,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,2854513.43,2.8545134300000004,4107,695.0361407353299
2024,Baie-Mahault,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,18617814.1,18.6178141,31370,593.4910455849538
2024,Baillif,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,6159541.94,6.15954194,5127,1201.3930056563293
2024,Basse-Terre,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,2171412.87,2.17141287,9973,217.7291557204452
2024,Basse-Terre,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,7780251.08,7.78025108,9973,780.1314629499649
2024,Bouillante,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,2710111.78,2.71011178,6729,402.7510447317581
2024,Bouillante,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,845625.9,0.8456259,6729,125.66888096299598
2024,Bouillante,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,149312.16,0.14931216,6729,22.189353544360237
2024,Capesterre-Belle-Eau,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,8680176.79,8.680176789999999,17888,485.25138584525934
2024,Capesterre-de-Marie-Galante,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,1323912.12,1.32391212,3226,410.3881339119653
2024,Gourbeyre,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,729831.41,0.7298314100000001,7617,95.81612314559538
2024,La Désirade,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,69711.25,0.06971125,1420,49.09242957746479
2024,Deshaies,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,3064987.61,3.06498761,3976,770.8721353118711
2024,Grand-Bourg,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,2103733.0,2.103733,4813,437.0939123207978
2024,Le Gosier,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,35714674.77,35.71467477,27437,1301.6975168567994
2024,Goyave,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,2884089.1,2.8840891,7780,370.7055398457584
2024,Lamentin,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,6981509.1,6.981509099999999,18804,371.2778717294193
2024,Morne-à-l'Eau,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,8231713.34,8.23171334,16089,511.6361078998073
2024,Le Moule,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,5963517.99,5.963517990000001,22949,259.85960128981657
2024,Petit-Bourg,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,16375682.83,16.37568283,24560,666.7623302117264
2024,Petit-Canal,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,6177608.69,6.1776086900000005,8325,742.0550978978979
2024,Pointe-à-Pitre,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,28851198.62,28.85119862,14576,1979.363242316136
2024,Pointe-à-Pitre,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,717282.0,0.717282,14576,49.209796926454445
2024,Pointe-Noire,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,1389592.82,1.38959282,6012,231.13653027278775
2024,Port-Louis,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,1111084.67,1.11108467,5655,196.4782793987621
2024,Saint-Claude,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,1949609.25,1.94960925,10900,178.86323394495412
2024,Saint-François,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,10791821.07,10.79182107,13150,820.6708038022814
2024,Saint-Louis,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,12468.3,0.0124683,2561,4.868527918781726
2024,Sainte-Anne,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,17293175.26,17.29317526,24518,705.3256896973653
2024,Sainte-Rose,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,4487998.59,4.48799859,17878,251.03471249580488
2024,Terre-de-Haut,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,1379802.1,1.3798021,1544,893.6542098445597
2024,Trois-Rivières,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,1792946.22,1.79294622,7763,230.96048177251063
2024,Trois-Rivières,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,3221912.05,3.22191205,7763,415.03440036068525
2024,Trois-Rivières,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,482324.29,0.48232429,7763,62.13117222723174
2024,Vieux-Fort,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,1078090.38,1.07809038,1816,593.662103524229
2024,Vieux-Habitants,Guadeloupe,Encours de dette - Dettes bancaires et assimilées,3218334.21,3.21833421,7191,447.5503003754693
2024,Les Abymes,Guadeloupe,Dépenses d'investissement hors remb,7527766.22,7.52776622,52586,143.15152740273075
2024,Anse-Bertrand,Guadeloupe,Dépenses d'investissement hors remb,1184405.31,1.18440531,4107,288.38697589481376
2024,Baie-Mahault,Guadeloupe,Dépenses d'investissement hors remb,9954714.74,9.95471474,31370,317.3323155881416
2024,Baie-Mahault,Guadeloupe,Dépenses d'investissement hors remb,0.0,0.0,31370,0.0
2024,Baillif,Guadeloupe,Dépenses d'investissement hors remb,2710316.99,2.7103169900000004,5127,528.6360425199922
2024,Basse-Terre,Guadeloupe,Dépenses d'investissement hors remb,3085148.08,3.08514808,9973,309.3500531434874
2024,Bouillante,Guadeloupe,Dépenses d'investissement hors remb,1299912.46,1.29991246,6729,193.18063010848564
2024,Bouillante,Guadeloupe,Dépenses d'investissement hors remb,65151.6,0.0651516,6729,9.682211324119482
2024,Bouillante,Guadeloupe,Dépenses d'investissement hors remb,125153.3,0.1251533,6729,18.599093475999407
2024,Capesterre-Belle-Eau,Guadeloupe,Dépenses d'investissement hors remb,2663431.03,2.66343103,17888,148.89484738372093
2024,Capesterre-de-Marie-Galante,Guadeloupe,Dépenses d'investissement hors remb,919986.02,0.91998602,3226,285.1785554866708
2024,Capesterre-de-Marie-Galante,Guadeloupe,Dépenses d'investissement hors remb,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Dépenses d'investissement hors remb,1507988.15,1.50798815,7617,197.97665091243272
2024,Gourbeyre,Guadeloupe,Dépenses d'investissement hors remb,0.0,0.0,7617,0.0
2024,La Désirade,Guadeloupe,Dépenses d'investissement hors remb,706647.72,0.70664772,1420,497.6392394366197
2024,Deshaies,Guadeloupe,Dépenses d'investissement hors remb,2883427.32,2.88342732,3976,725.208078470825
2024,Grand-Bourg,Guadeloupe,Dépenses d'investissement hors remb,758356.21,0.75835621,4813,157.5641408684812
2024,Le Gosier,Guadeloupe,Dépenses d'investissement hors remb,12107560.26,12.10756026,27437,441.2858643437693
2024,Le Gosier,Guadeloupe,Dépenses d'investissement hors remb,0.0,0.0,27437,0.0
2024,Le Gosier,Guadeloupe,Dépenses d'investissement hors remb,2041.38,0.00204138,27437,0.0744024492473666
2024,Goyave,Guadeloupe,Dépenses d'investissement hors remb,1046614.15,1.04661415,7780,134.52624035989717
2024,Lamentin,Guadeloupe,Dépenses d'investissement hors remb,5503720.17,5.50372017,18804,292.68879865985963
2024,Morne-à-l'Eau,Guadeloupe,Dépenses d'investissement hors remb,6191787.87,6.19178787,16089,384.84603580085775
2024,Morne-à-l'Eau,Guadeloupe,Dépenses d'investissement hors remb,2074035.0,2.074035,16089,128.91012493007645
2024,Le Moule,Guadeloupe,Dépenses d'investissement hors remb,8256345.9,8.256345900000001,22949,359.76931020959523
2024,Le Moule,Guadeloupe,Dépenses d'investissement hors remb,0.0,0.0,22949,0.0
2024,Petit-Bourg,Guadeloupe,Dépenses d'investissement hors remb,6212637.39,6.212637389999999,24560,252.95754845276872
2024,Petit-Canal,Guadeloupe,Dépenses d'investissement hors remb,5341131.04,5.34113104,8325,641.5773021021021
2024,Pointe-à-Pitre,Guadeloupe,Dépenses d'investissement hors remb,7387752.69,7.38775269,14576,506.8436258232712
2024,Pointe-à-Pitre,Guadeloupe,Dépenses d'investissement hors remb,58039.47,0.05803947,14576,3.981851673984632
2024,Pointe-Noire,Guadeloupe,Dépenses d'investissement hors remb,2350932.36,2.35093236,6012,391.0399800399201
2024,Port-Louis,Guadeloupe,Dépenses d'investissement hors remb,2414904.68,2.41490468,5655,427.0388470380194
2024,Saint-Claude,Guadeloupe,Dépenses d'investissement hors remb,6980945.57,6.98094557,10900,640.4537220183487
2024,Saint-François,Guadeloupe,Dépenses d'investissement hors remb,1267759.85,1.26775985,13150,96.40759315589354
2024,Saint-Louis,Guadeloupe,Dépenses d'investissement hors remb,1215444.06,1.21544406,2561,474.5974463100352
2024,Sainte-Anne,Guadeloupe,Dépenses d'investissement hors remb,3577161.08,3.57716108,24518,145.89938331022103
2024,Sainte-Rose,Guadeloupe,Dépenses d'investissement hors remb,1654532.98,1.65453298,17878,92.5457534399821
2024,Sainte-Rose,Guadeloupe,Dépenses d'investissement hors remb,0.0,0.0,17878,0.0
2024,Terre-de-Bas,Guadeloupe,Dépenses d'investissement hors remb,281631.56,0.28163156,937,300.5672998932764
2024,Terre-de-Haut,Guadeloupe,Dépenses d'investissement hors remb,1458817.09,1.45881709,1544,944.8297215025908
2024,Trois-Rivières,Guadeloupe,Dépenses d'investissement hors remb,2758879.53,2.75887953,7763,355.38832023702173
2024,Vieux-Fort,Guadeloupe,Dépenses d'investissement hors remb,130379.32,0.13037932,1816,71.79477973568282
2024,Vieux-Habitants,Guadeloupe,Dépenses d'investissement hors remb,2785306.61,2.78530661,7191,387.3323056598526
2024,Vieux-Habitants,Guadeloupe,Dépenses d'investissement hors remb,0.0,0.0,7191,0.0
2024,Les Abymes,Guadeloupe,Fonds de roulement,5094277.63,5.09427763,52586,96.87516886623816
2024,Anse-Bertrand,Guadeloupe,Fonds de roulement,3244704.1,3.2447041000000003,4107,790.0423910396884
2024,Baie-Mahault,Guadeloupe,Fonds de roulement,4948393.54,4.94839354,31370,157.7428606949315
2024,Baie-Mahault,Guadeloupe,Fonds de roulement,5626798.43,5.62679843,31370,179.3687736691106
2024,Baillif,Guadeloupe,Fonds de roulement,4183921.47,4.1839214700000005,5127,816.0564599180808
2024,Basse-Terre,Guadeloupe,Fonds de roulement,10586724.23,10.58672423,9973,1061.5385771583276
2024,Bouillante,Guadeloupe,Fonds de roulement,1312770.54,1.31277054,6729,195.09147570218457
2024,Bouillante,Guadeloupe,Fonds de roulement,619590.95,0.61959095,6729,92.07771585673947
2024,Bouillante,Guadeloupe,Fonds de roulement,-28806.89,-0.0288068899999999,6729,-4.281006093030168
2024,Capesterre-Belle-Eau,Guadeloupe,Fonds de roulement,1676034.8,1.6760348,17888,93.696042039356
2024,Capesterre-de-Marie-Galante,Guadeloupe,Fonds de roulement,303019.67,0.3030196699999999,3226,93.93046187228764
2024,Capesterre-de-Marie-Galante,Guadeloupe,Fonds de roulement,0.0,0.0,3226,0.0
2024,Gourbeyre,Guadeloupe,Fonds de roulement,3232395.68,3.23239568,7617,424.3659813574898
2024,Gourbeyre,Guadeloupe,Fonds de roulement,20315.54,0.02031554,7617,2.667131416568203
2024,La Désirade,Guadeloupe,Fonds de roulement,1012180.02,1.01218002,1420,712.8028309859155
2024,Deshaies,Guadeloupe,Fonds de roulement,155305.81,0.15530581,3976,39.06081740442656
2024,Grand-Bourg,Guadeloupe,Fonds de roulement,2421566.27,2.42156627,4813,503.1303282775816
2024,Le Gosier,Guadeloupe,Fonds de roulement,7842192.15,7.842192150000001,27437,285.82542369792617
2024,Le Gosier,Guadeloupe,Fonds de roulement,49429.33,0.04942933,27437,1.8015573860115903
2024,Le Gosier,Guadeloupe,Fonds de roulement,593858.74,0.5938587399999999,27437,21.644448737106828
2024,Goyave,Guadeloupe,Fonds de roulement,8211125.02,8.211125019999999,7780,1055.4145269922878
2024,Lamentin,Guadeloupe,Fonds de roulement,-10600020.22,-10.60002022,18804,-563.7109242714316
2024,Morne-à-l'Eau,Guadeloupe,Fonds de roulement,8045438.55,8.04543855,16089,500.05833488719
2024,Morne-à-l'Eau,Guadeloupe,Fonds de roulement,3870295.0,3.870295,16089,240.55534837466595
2024,Le Moule,Guadeloupe,Fonds de roulement,8018549.75,8.01854975,22949,349.4073706915334
2024,Le Moule,Guadeloupe,Fonds de roulement,155746.48,0.15574648,22949,6.786634711752146
2024,Petit-Bourg,Guadeloupe,Fonds de roulement,-341492.12,-0.34149212,24560,-13.904402280130292
2024,Petit-Canal,Guadeloupe,Fonds de roulement,3224076.68,3.22407668,8325,387.27647807807807
2024,Pointe-à-Pitre,Guadeloupe,Fonds de roulement,8263656.09,8.26365609,14576,566.9357910263446
2024,Pointe-à-Pitre,Guadeloupe,Fonds de roulement,954324.85,0.95432485,14576,65.47234152030735
2024,Pointe-Noire,Guadeloupe,Fonds de roulement,307101.23,0.30710123,6012,51.081375582169
2024,Port-Louis,Guadeloupe,Fonds de roulement,2108439.46,2.10843946,5655,372.8451741821397
2024,Saint-Claude,Guadeloupe,Fonds de roulement,9431027.09,9.43102709,10900,865.231843119266
2024,Saint-François,Guadeloupe,Fonds de roulement,7294161.53,7.29416153,13150,554.6890897338403
2024,Saint-Louis,Guadeloupe,Fonds de roulement,2071127.41,2.07112741,2561,808.7182389691526
2024,Sainte-Anne,Guadeloupe,Fonds de roulement,18185721.67,18.185721670000003,24518,741.7294098213558
2024,Sainte-Rose,Guadeloupe,Fonds de roulement,14473909.36,14.47390936,17878,809.5933191632173
2024,Sainte-Rose,Guadeloupe,Fonds de roulement,5868814.94,5.86881494,17878,328.2702170265131
2024,Terre-de-Bas,Guadeloupe,Fonds de roulement,4397819.73,4.39781973,937,4693.51091782284
2024,Terre-de-Haut,Guadeloupe,Fonds de roulement,2894847.54,2.89484754,1544,1874.901256476684
2024,Trois-Rivières,Guadeloupe,Fonds de roulement,3182604.28,3.18260428,7763,409.97092361200566
2024,Vieux-Fort,Guadeloupe,Fonds de roulement,1161695.51,1.16169551,1816,639.7001707048458
2024,Vieux-Habitants,Guadeloupe,Fonds de roulement,1246563.43,1.24656343,7191,173.3504978445279
2024,Vieux-Habitants,Guadeloupe,Fonds de roulement,0.410000000003492,4.10000000003492e-07,7191,5.701571408753887e-05
2024,Les Abymes,Guadeloupe,Fiscalité reversée,5775882.68,5.77588268,52586,109.83688966645114
2024,Anse-Bertrand,Guadeloupe,Fiscalité reversée,-297692.79,-0.29769279,4107,-72.48424397370343
2024,Baie-Mahault,Guadeloupe,Fiscalité reversée,20114800.0,20.1148,31370,641.2113484220592
2024,Baillif,Guadeloupe,Fiscalité reversée,102165.0,0.102165,5127,19.926857811585723
2024,Basse-Terre,Guadeloupe,Fiscalité reversée,2103870.0,2.10387,9973,210.9565827734884
2024,Bouillante,Guadeloupe,Fiscalité reversée,647811.0,0.647811,6729,96.27151136870263
2024,Capesterre-Belle-Eau,Guadeloupe,Fiscalité reversée,2174178.0,2.174178,17888,121.54394007155636
2024,Capesterre-de-Marie-Galante,Guadeloupe,Fiscalité reversée,-332752.73,-0.33275273,3226,-103.14715747055176
2024,Gourbeyre,Guadeloupe,Fiscalité reversée,107975.0,0.107975,7617,14.175528423263753
2024,Deshaies,Guadeloupe,Fiscalité reversée,264897.08,0.26489708,3976,66.62401408450705
2024,Grand-Bourg,Guadeloupe,Fiscalité reversée,369779.52,0.36977952,4813,76.82932059006856
